ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual,z_score,anomaly
2024.0,128.0,xiaomi,6.67,amoled,2.2,8.0,2.5,193.0,1080.0,2400.0,5000.0,1335.0,269.0,269.0,0.17950266404638243,1
2024.0,128.0,xiaomi,6.56,lcd,2.0,4.0,2.57,254.42,1920.0,1080.0,5000.0,320.0,499.99,126.0,-0.4496347725811968,1
2024.0,512.0,xiaomi,6.67,amoled,2.2,12.0,2.57,254.42,1080.0,2400.0,5000.0,465.7142857142857,399.0,358.92,0.5751113234977946,1
2024.0,128.0,msmga,5.0,lcd,1.3,1.0,2.57,254.42,1080.0,2400.0,3000.0,29.444444444444443,399.0,57.99,-0.7488490177912783,1
2024.0,64.0,icreation,1.77,lcd,0.0,32.0,1.39,73.0,160.0,128.0,800.0,18.857142857142858,549.0,19.9,-0.9164283531838971,-1
2025.0,64.0,oukitel,6.52,lcd,14.4,8.0,2.57,254.42,1080.0,2400.0,10600.0,1.1428571428571428,329.99,139.99,-0.38808489329154755,1
2022.0,256.0,xiaomi,6.0,amoled,2.4,8.0,1.02,170.1,1080.0,2520.0,5000.0,20.0,199.99,309.99,0.35984073067130884,1
2024.0,128.0,samsung,6.5,superamoled,2.5,6.0,0.81,190.0,1080.0,2400.0,5000.0,1091.190476190476,449.0,329.99,0.44783198054929196,1
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,6.0,540.0,1080.0,2400.0,5000.0,770.4444444444445,199.99,149.99,-0.34408926835255604,1
2024.0,512.0,doogee,6.58,lcd,2.2,32.0,0.18,790.0,1080.0,2400.0,22000.0,4.489795918367347,589.99,469.98,1.0637267340702348,-1
2024.0,128.0,oppo,6.56,lcd,2.0,4.0,0.82,250.0,1080.0,2400.0,3600.0,66.44444444444444,199.99,95.62,-0.5832934811458531,1
2024.0,128.0,tcl,6.0,lcd,2.0,2.0,28.0,182.0,1080.0,2400.0,3000.0,19.512195121951223,149.99,127.49,-0.4430794244652871,1
2024.0,128.0,ulefone,6.56,lcd,4.3,6.0,0.87,250.0,1280.0,720.0,5000.0,22.75,89.99,79.99,-0.652058642925497,1
2024.0,128.0,energizer,2.8,lcd,1.3,4.0,1.9,128.0,1080.0,2400.0,3000.0,37.05882352941177,57.78,57.78,-0.7497729259149972,1
2024.0,512.0,oneplus,6.82,amoled,3.2,16.0,6.1,500.0,2560.0,1440.0,5000.0,75.77777777777777,1099.0,899.0,2.9512270352028507,-1
2024.0,256.0,doogee,5.5,lcd,1.6,8.0,1.62,262.0,1080.0,1920.0,6300.0,8.444444444444445,159.99,119.99,-0.47607614316953073,1
2024.0,128.0,xiaomi,6.55,amoled,2.5,8.0,0.68,159.0,1080.0,2400.0,4250.0,12.195121951219512,499.99,380.0,0.6678541008691887,1
2024.0,128.0,pthtechus,1.8,lcd,0.9,1.0,1.0,140.0,1080.0,2400.0,400.0,40.256410256410255,42.0,33.15,-0.8581341501397334,1
2024.0,64.0,doact,6.6,lcd,34.5,4.0,2.57,254.42,1080.0,2400.0,5000.0,3.902439024390244,85.28,85.28,-0.6287849573327704,1
2024.0,256.0,samsung,6.67,lcd,2.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.1904761904761905,1.0,199.0,-0.12846671052655845,1
2024.0,256.0,motorola,6.5,amoled,3.0,12.0,0.8,160.0,1080.0,2400.0,5000.0,602.8888888888889,299.0,224.78,-0.015045989433838215,1
2024.0,256.0,ulefone,6.78,lcd,2.0,12.0,0.88,211.6,1080.0,2400.0,19.0,17.692307692307693,249.99,179.99,-0.21210239353558136,1
2024.0,128.0,google,6.7,oled,3.2,12.0,0.88,211.0,1440.0,2560.0,5025.0,582.0930232558139,655.16,655.16,1.8784377166904802,1
2024.0,128.0,doogee,6.56,lcd,32.3,9.0,2.57,254.42,720.0,1612.0,5150.0,16.511627906976745,199.99,89.99,-0.6080630179865055,1
2024.0,128.0,xiaomi,6.88,lcd,120.0,4.0,2.57,254.42,2340.0,1080.0,5160.0,16.136363636363637,139.0,106.99,-0.5332704555902198,-1
2018.0,256.0,apple,6.1,xdr,2.5,8.0,2.57,254.42,1080.0,2400.0,2815.0,91.76470588235294,499.99,378.0,0.6590549758813904,1
2025.0,512.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,1500.0,737.0,5110.0,1.5217391304347827,366.99,356.7,0.5653442947613383,1
2024.0,512.0,zunate,5.45,lcd,1.4,4.0,1.0,339.0,1080.0,2400.0,3000.0,6.4,61.99,61.99,-0.7312507678156817,1
2024.0,256.0,oppo,6.67,lcd,2.9,8.0,2.57,254.42,2340.0,1080.0,5100.0,3.809523809523809,329.99,199.0,-0.12846671052655845,1
2024.0,128.0,motorola,6.5,lcd,2.4,8.0,0.8,175.0,1080.0,2400.0,5000.0,125.23809523809524,499.99,99.46,-0.5663991611692804,1
2024.0,128.0,oscal,6.52,lcd,1.6,4.0,0.93,192.0,1280.0,720.0,4700.0,47.27272727272727,89.99,89.99,-0.6080630179865055,1
2024.0,128.0,motorola,6.56,amoled,2.5,4.0,0.8,181.0,1080.0,2400.0,5000.0,31.395348837209305,499.99,380.0,0.6678541008691887,1
2024.0,64.0,bewinner,3.0,lcd,1.5,16.0,2.57,254.42,1080.0,2400.0,3000.0,19.45945945945946,64.82,64.82,-0.7188000059579471,1
2024.0,256.0,realme,6.67,amoled,2.6,12.0,2.57,254.42,2532.0,1170.0,6000.0,18.22222222222222,199.99,597.25,1.6236590526687804,1
2024.0,64.0,fossibot,6.74,lcd,1.0,12.0,2.57,254.42,720.0,1600.0,10300.0,39.523809523809526,139.99,109.99,-0.5200717681085223,1
2024.0,128.0,google,6.2,oled,2.5,12.0,0.89,187.0,1080.0,2400.0,4575.0,634.0,799.0,449.0,0.9714239129482304,1
2023.0,128.0,jtqtj,5.0,lcd,2.1,1.0,2.57,254.42,720.0,1280.0,3000.0,17.575757575757578,199.99,56.99,-0.7532485802851775,1
2025.0,256.0,oukitel,6.56,lcd,2.8,24.0,2.57,254.42,720.0,1600.0,5150.0,12.040816326530612,169.99,169.99,-0.2560980184745729,1
2024.0,128.0,realme,6.56,lcd,15.7,8.0,2.57,254.42,1080.0,2400.0,5000.0,36.75,499.99,134.81,-0.4108746270099452,1
2023.0,128.0,mcmgc,5.0,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,3000.0,85.0,399.0,56.99,-0.7532485802851775,1
2024.0,128.0,samsung,6.2,superamoled,2.8,8.0,0.79,247.0,1080.0,2400.0,4000.0,35.0,369.99,369.99,0.6238144803052582,1
2024.0,64.0,hammer h,6.59,amoled,3.0,6.0,2.57,254.42,1080.0,2400.0,6320.0,2.4242424242424243,199.99,225.19,-0.013242168811339576,1
2024.0,64.0,cocomm,1.8,lcd,0.0,32.0,8.1,180.0,1080.0,2400.0,800.0,4.35897435897436,54.98,21.24,-0.9105329394420723,-1
2024.0,256.0,apple,5.4,oled,2.5,8.0,2.57,254.42,1080.0,2400.0,2227.0,258.75,549.0,335.0,0.4698737886437267,1
2024.0,256.0,oukitel,6.6,fhd+,2.0,24.0,2.57,254.42,1080.0,2400.0,5150.0,9.26829268292683,109.99,109.99,-0.5200717681085223,1
2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,720.0,1600.0,5000.0,96.66666666666666,329.99,124.99,-0.45407833070003495,1
2024.0,256.0,vivo,6.67,amoled,2.2,8.0,0.79,190.0,2400.0,1080.0,5000.0,51.42857142857142,329.0,299.0,0.3114895388633571,1
2023.0,256.0,xiaomi,6.46,lcd,35.0,8.0,2.57,254.42,720.0,1440.0,5160.0,17.36842105263158,499.99,86.68,-0.6226255698413116,1
2024.0,256.0,oukitel,6.6,lcd,2.5,24.0,2.72,970.0,1920.0,1080.0,22000.0,24.444444444444443,199.99,399.99,0.7558013551222329,-1
2024.0,128.0,doogee,6.56,lcd,17.9,8.0,2.57,254.42,1600.0,720.0,5150.0,24.25,149.99,109.99,-0.5200717681085223,1
2025.0,256.0,xiaomi,6.67,amoled,2.8,8.0,2.57,254.42,1080.0,2400.0,5500.0,5.217391304347826,177.5,177.5,-0.2230573041453903,1
2024.0,128.0,oukitel,6.52,lcd,1.6,16.0,1.74,370.0,1080.0,2400.0,10600.0,72.14285714285714,199.99,159.99,-0.3000936434135645,1
2024.0,256.0,spc,1.77,lcd,1.0,32.0,2.57,254.42,128.0,160.0,1150.0,0.6,34.9,34.9,-0.8504349157754099,-1
2024.0,64.0,ulefone,6.52,lcd,2.2,6.0,1.35,300.0,1080.0,2400.0,4000.0,7.209302325581396,149.99,135.99,-0.4056831432671442,1
2023.0,256.0,oukitel,6.52,lcd,1.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,108.8372093023256,239.99,139.99,-0.38808489329154755,1
2024.0,128.0,cubot,6.58,1920 x 1080 pixels,2.0,16.0,0.97,490.0,1080.0,2400.0,5000.0,86.25,139.99,129.99,-0.4320805182305391,1
2024.0,128.0,xiaomi,6.79,lcd,2.0,6.0,3.7,370.0,1920.0,1080.0,33.0,8.095238095238095,125.78,121.0,-0.47163258505069255,1
2023.0,128.0,doogee,6.0,lcd,2.4,6.0,1.0,266.0,1080.0,2400.0,5180.0,83.07692307692308,199.99,159.99,-0.3000936434135645,1
2024.0,128.0,xiaomi,6.74,lcd,2.2,8.0,14.0,190.0,1600.0,720.0,5000.0,65.34883720930233,127.0,118.9,-0.4808716662878808,1
2024.0,64.0,pusokei,1.77,lcd,1.4,16.0,2.57,254.42,1080.0,2400.0,3000.0,19.45945945945946,499.99,63.54,-0.7244314459501381,1
2025.0,256.0,doogee,6.72,oled,3.4,32.0,1.05,242.0,1920.0,1080.0,5500.0,2.5,419.99,299.99,0.3158451057323173,1
2024.0,256.0,doogee,6.56,lcd,16.3,6.0,0.86,186.0,720.0,1612.0,5150.0,8.666666666666666,329.99,119.99,-0.47607614316953073,1
2023.0,128.0,motorola,6.5,lcd,16.4,4.0,0.8,177.2,1080.0,2400.0,5000.0,62.19512195121952,129.9,129.9,-0.4324764788549901,1
2024.0,128.0,ciciglow,5.0,lcd,2.1,1.0,2.57,254.42,854.0,480.0,2200.0,20.571428571428573,199.99,57.99,-0.7488490177912783,1
2024.0,128.0,suaat,10.0,lcd,32.3,20.0,2.57,254.42,1080.0,2400.0,5000.0,95.86956521739133,115.99,89.66,-0.6095148736094921,1
2024.0,128.0,umidigi,6.75,lcd,2.0,6.0,0.79,390.0,1080.0,2400.0,5000.0,94.25,149.99,127.49,-0.4430794244652871,1
2024.0,128.0,oukitel,6.8,lcd,1.6,18.0,0.94,209.0,720.0,1600.0,5150.0,317.7272727272727,239.99,129.99,-0.4320805182305391,1
2024.0,256.0,xiaomi,6.67,amoled,3.4,8.0,6.0,520.0,2712.0,1220.0,5000.0,2.5,297.0,297.0,0.3026904138755588,1
2024.0,256.0,oppo,6.67,amoled,2.0,12.0,0.75,178.0,1080.0,2412.0,5000.0,8.095238095238095,449.0,345.0,0.5138694135827182,1
2024.0,128.0,honor,6.56,lcd,22.1,4.0,2.57,254.42,1920.0,1080.0,5000.0,1.702127659574468,199.99,99.9,-0.5644633536719648,1
2024.0,128.0,xiaomi,6.43,amoled,2.0,6.0,0.81,179.0,1920.0,1080.0,5000.0,3821.8181818181815,165.39,127.0,-0.44523521008729766,-1
2024.0,256.0,oukitel,6.52,hd,1.6,24.0,2.57,254.42,1280.0,720.0,10600.0,149.77272727272725,199.99,149.99,-0.34408926835255604,1
